"Date","Match","Score","saison"
"18.08.2012","Lyon - Troyes","4:1",2012
"18.08.2012","Toulouse - St Etienne","2:1",2012
"18.08.2012","Valenciennes - Nice","0:0",2012
"17.08.2012","Lille - Nancy","1:1",2012
"12.08.2012","Reims - Marseille","0:1",2012
"11.08.2012","Evian TG - Bordeaux","2:3",2012
"11.08.2012","Nancy - Brest","1:0",2012
"11.08.2012","Nice - AC Ajaccio","0:1",2012
"11.08.2012","Paris SG - Lorient","2:2",2012
"11.08.2012","Rennes - Lyon","0:1",2012
"11.08.2012","Sochaux - Bastia","2:3",2012
"11.08.2012","St Etienne - Lille","1:2",2012
"11.08.2012","Troyes - Valenciennes","0:1",2012
"10.08.2012","Montpellier - Toulouse","1:1",2012
"17.05.2014","Bastia - Nantes","0:0",2013
"17.05.2014","Lorient - Lille","1:4",2013
"17.05.2014","Marseille - Guingamp","1:0",2013
"17.05.2014","Monaco - Bordeaux","1:1",2013
"17.05.2014","Nice - Lyon","0:1",2013
"17.05.2014","Paris SG - Montpellier","4:0",2013
"17.05.2014","Reims - Rennes","1:3",2013
"17.05.2014","Sochaux - Evian TG","0:3",2013
"17.05.2014","St Etienne - AC Ajaccio","3:1",2013
"17.05.2014","Toulouse - Valenciennes","3:1",2013
"10.05.2014","AC Ajaccio - Reims","2:1",2013
"10.05.2014","Bordeaux - Marseille","1:1",2013
"10.05.2014","Evian TG - Nice","2:0",2013
"10.05.2014","Guingamp - Toulouse","2:0",2013
"10.05.2014","Lille - Paris SG","1:3",2013
"10.05.2014","Lyon - Lorient","0:1",2013
"10.05.2014","Montpellier - Bastia","0:2",2013
"10.05.2014","Nantes - St Etienne","1:3",2013
"10.05.2014","Rennes - Sochaux","1:2",2013
"10.05.2014","Valenciennes - Monaco","1:2",2013
"07.05.2014","Monaco - Guingamp","1:1",2013
"07.05.2014","Paris SG - Rennes","1:2",2013
"04.05.2014","Lorient - AC Ajaccio","1:0",2013
"04.05.2014","Marseille - Lyon","4:2",2013
"04.05.2014","Reims - Evian TG","1:0",2013
"04.05.2014","Sochaux - Nice","2:0",2013
"04.05.2014","St Etienne - Montpellier","2:0",2013
"04.05.2014","Toulouse - Nantes","1:1",2013
"04.05.2014","Valenciennes - Bordeaux","0:1",2013
"02.05.2014","Bastia - Lille","1:1",2013
"27.04.2014","Lille - Bordeaux","2:1",2013
"27.04.2014","Lyon - Bastia","4:1",2013
"27.04.2014","Sochaux - Paris SG","1:1",2013
"26.04.2014","AC Ajaccio - Monaco","1:4",2013
"26.04.2014","Evian TG - St Etienne","1:2",2013
"26.04.2014","Guingamp - Valenciennes","1:0",2013
"26.04.2014","Montpellier - Toulouse","2:1",2013
"26.04.2014","Nice - Reims","1:0",2013
"26.04.2014","Rennes - Lorient","1:1",2013
"25.04.2014","Nantes - Marseille","1:1",2013
"23.04.2014","Paris SG - Evian TG","1:0",2013
"23.04.2014","Toulouse - Lyon","0:0",2013
"20.04.2014","Bastia - AC Ajaccio","2:1",2013
"20.04.2014","Bordeaux - Guingamp","5:1",2013
"20.04.2014","Lorient - Montpellier","4:4",2013
"20.04.2014","Marseille - Lille","0:0",2013
"20.04.2014","Monaco - Nice","1:0",2013
"20.04.2014","Reims - Sochaux","0:1",2013
"20.04.2014","Valenciennes - Nantes","2:6",2013
"18.04.2014","St Etienne - Rennes","0:0",2013
"13.04.2014","Lyon - Paris SG","1:0",2013
"13.04.2014","Nantes - Guingamp","1:0",2013
"13.04.2014","Reims - St Etienne","2:2",2013
"12.04.2014","AC Ajaccio - Bordeaux","1:1",2013
"12.04.2014","Evian TG - Bastia","2:1",2013
"12.04.2014","Lille - Valenciennes","1:0",2013
"12.04.2014","Nice - Lorient","1:2",2013
"12.04.2014","Rennes - Monaco","0:1",2013
"12.04.2014","Sochaux - Toulouse","2:0",2013
"11.04.2014","Montpellier - Marseille","2:3",2013
"06.04.2014","Monaco - Nantes","3:1",2013
"06.04.2014","St Etienne - Nice","1:1",2013
"06.04.2014","Valenciennes - Lyon","1:2",2013
"05.04.2014","Bastia - Sochaux","2:2",2013
"05.04.2014","Bordeaux - Rennes","2:2",2013
"05.04.2014","Guingamp - Montpellier","1:2",2013
"05.04.2014","Lorient - Evian TG","1:1",2013
"05.04.2014","Paris SG - Reims","3:0",2013
"05.04.2014","Toulouse - Lille","1:2",2013
"04.04.2014","Marseille - AC Ajaccio","3:1",2013
"30.03.2014","Lille - Guingamp","1:0",2013
"30.03.2014","Lyon - St Etienne","1:2",2013
"30.03.2014","Rennes - Bastia","3:0",2013
"29.03.2014","AC Ajaccio - Toulouse","2:2",2013
"29.03.2014","Evian TG - Monaco","1:0",2013
"29.03.2014","Montpellier - Valenciennes","0:0",2013
"29.03.2014","Nantes - Bordeaux","0:0",2013
"29.03.2014","Reims - Lorient","1:1",2013
"29.03.2014","Sochaux - Marseille","1:1",2013
"28.03.2014","Nice - Paris SG","0:1",2013
"23.03.2014","Guingamp - Lyon","0:1",2013
"23.03.2014","Monaco - Lille","1:1",2013
"23.03.2014","St Etienne - Sochaux","3:1",2013
"22.03.2014","Bastia - Reims","2:0",2013
"22.03.2014","Bordeaux - Nice","1:1",2013
"22.03.2014","Marseille - Rennes","0:1",2013
"22.03.2014","Nantes - Montpellier","2:1",2013
"22.03.2014","Toulouse - Evian TG","1:1",2013
"22.03.2014","Valenciennes - AC Ajaccio","2:3",2013
"21.03.2014","Lorient - Paris SG","0:1",2013
"16.03.2014","Lyon - Monaco","2:3",2013
"16.03.2014","Montpellier - Bordeaux","1:1",2013
"16.03.2014","Paris SG - St Etienne","2:0",2013
"15.03.2014","AC Ajaccio - Guingamp","1:2",2013
"15.03.2014","Evian TG - Valenciennes","0:1",2013
"15.03.2014","Lille - Nantes","0:0",2013
"15.03.2014","Nice - Bastia","2:0",2013
"15.03.2014","Rennes - Toulouse","2:3",2013
"15.03.2014","Sochaux - Lorient","2:0",2013
"14.03.2014","Reims - Marseille","1:1",2013
"09.03.2014","Bordeaux - Lyon","1:2",2013
"09.03.2014","Lille - Montpellier","2:0",2013
"09.03.2014","Lorient - St Etienne","1:0",2013
"08.03.2014","Bastia - Paris SG","0:3",2013
"08.03.2014","Guingamp - Evian TG","0:1",2013
"08.03.2014","Monaco - Sochaux","2:1",2013
"08.03.2014","Nantes - AC Ajaccio","2:2",2013
"08.03.2014","Toulouse - Reims","3:2",2013
"08.03.2014","Valenciennes - Rennes","2:1",2013
"07.03.2014","Marseille - Nice","0:1",2013
"02.03.2014","AC Ajaccio - Lille","2:3",2013
"02.03.2014","Lyon - Montpellier","0:0",2013
"02.03.2014","Paris SG - Marseille","2:0",2013
"01.03.2014","Lorient - Bastia","1:1",2013
"01.03.2014","Nice - Toulouse","0:2",2013
"01.03.2014","Reims - Valenciennes","3:1",2013
"01.03.2014","Rennes - Guingamp","0:2",2013
"01.03.2014","Sochaux - Bordeaux","2:0",2013
"01.03.2014","St Etienne - Monaco","2:0",2013
"28.02.2014","Evian TG - Nantes","2:0",2013
"25.02.2014","Bordeaux - Lorient","3:2",2013
"23.02.2014","Lille - Lyon","0:0",2013
"23.02.2014","Nantes - Rennes","0:3",2013
"23.02.2014","Toulouse - Paris SG","2:4",2013
"22.02.2014","Bastia - St Etienne","0:2",2013
"22.02.2014","Bordeaux - Evian TG","2:1",2013
"22.02.2014","Guingamp - Nice","1:0",2013
"22.02.2014","Marseille - Lorient","1:0",2013
"22.02.2014","Montpellier - AC Ajaccio","2:0",2013
"22.02.2014","Valenciennes - Sochaux","2:2",2013
"21.02.2014","Monaco - Reims","3:2",2013
"16.02.2014","Evian TG - Lille","2:2",2013
"16.02.2014","Lyon - AC Ajaccio","3:1",2013
"16.02.2014","St Etienne - Marseille","1:1",2013
"15.02.2014","Bastia - Monaco","0:2",2013
"15.02.2014","Lorient - Toulouse","1:3",2013
"15.02.2014","Nice - Nantes","0:0",2013
"15.02.2014","Reims - Bordeaux","1:0",2013
"15.02.2014","Rennes - Montpellier","2:2",2013
"15.02.2014","Sochaux - Guingamp","1:0",2013
"14.02.2014","Paris SG - Valenciennes","3:0",2013
"11.02.2014","Toulouse - Bastia","1:3",2013
"09.02.2014","Monaco - Paris SG","1:1",2013
"09.02.2014","Nantes - Lyon","1:2",2013
"08.02.2014","AC Ajaccio - Rennes","3:1",2013
"08.02.2014","Guingamp - Reims","1:2",2013
"08.02.2014","Lille - Sochaux","2:0",2013
"08.02.2014","Marseille - Bastia","3:0",2013
"08.02.2014","Montpellier - Evian TG","1:1",2013
"08.02.2014","Valenciennes - Nice","2:1",2013
"07.02.2014","Toulouse - St Etienne","0:0",2013
"02.02.2014","Marseille - Toulouse","2:2",2013
"02.02.2014","Nice - Lille","1:0",2013
"02.02.2014","Rennes - Lyon","2:0",2013
"01.02.2014","Bastia - Guingamp","3:2",2013
"01.02.2014","Evian TG - AC Ajaccio","1:1",2013
"01.02.2014","Lorient - Monaco","2:2",2013
"01.02.2014","Reims - Montpellier","2:4",2013
"01.02.2014","Sochaux - Nantes","1:0",2013
"01.02.2014","St Etienne - Valenciennes","3:0",2013
"31.01.2014","Paris SG - Bordeaux","2:0",2013
"29.01.2014","Marseille - Valenciennes","2:1",2013
"26.01.2014","Bordeaux - St Etienne","2:0",2013
"26.01.2014","Lyon - Evian TG","3:0",2013
"26.01.2014","Monaco - Marseille","2:0",2013
"25.01.2014","AC Ajaccio - Sochaux","1:1",2013
"25.01.2014","Guingamp - Paris SG","1:1",2013
"25.01.2014","Montpellier - Nice","3:1",2013
"25.01.2014","Nantes - Reims","0:0",2013
"25.01.2014","Valenciennes - Lorient","1:1",2013
"24.01.2014","Lille - Rennes","1:1",2013
"19.01.2014","Paris SG - Nantes","5:0",2013
"19.01.2014","Reims - Lyon","0:2",2013
"19.01.2014","Toulouse - Monaco","0:2",2013
"18.01.2014","Bastia - Bordeaux","1:0",2013
"18.01.2014","Lorient - Guingamp","2:0",2013
"18.01.2014","Nice - AC Ajaccio","2:0",2013
"18.01.2014","Rennes - Evian TG","0:0",2013
"18.01.2014","Sochaux - Montpellier","0:2",2013
"17.01.2014","St Etienne - Lille","2:0",2013
"12.01.2014","Evian TG - Marseille","1:2",2013
"12.01.2014","Lille - Reims","1:2",2013
"12.01.2014","Nantes - Lorient","1:0",2013
"11.01.2014","AC Ajaccio - Paris SG","1:2",2013
"11.01.2014","Bordeaux - Toulouse","0:1",2013
"11.01.2014","Guingamp - St Etienne","0:0",2013
"11.01.2014","Lyon - Sochaux","2:0",2013
"11.01.2014","Rennes - Nice","0:0",2013
"11.01.2014","Valenciennes - Bastia","3:2",2013
"10.01.2014","Montpellier - Monaco","1:1",2013
"08.01.2014","St Etienne - Evian TG","1:0",2013
"22.12.2013","Lorient - Lyon","2:2",2013
"22.12.2013","Marseille - Bordeaux","2:2",2013
"22.12.2013","Paris SG - Lille","2:2",2013
"21.12.2013","Bastia - Montpellier","0:0",2013
"21.12.2013","Nice - Evian TG","3:1",2013
"21.12.2013","Reims - AC Ajaccio","4:1",2013
"21.12.2013","Sochaux - Rennes","2:1",2013
"21.12.2013","St Etienne - Nantes","2:0",2013
"21.12.2013","Toulouse - Guingamp","0:0",2013
"20.12.2013","Monaco - Valenciennes","1:2",2013
"15.12.2013","Bordeaux - Valenciennes","2:1",2013
"15.12.2013","Lille - Bastia","2:1",2013
"15.12.2013","Lyon - Marseille","2:2",2013
"14.12.2013","AC Ajaccio - Lorient","1:2",2013
"14.12.2013","Evian TG - Reims","1:1",2013
"14.12.2013","Guingamp - Monaco","0:2",2013
"14.12.2013","Nantes - Toulouse","1:2",2013
"14.12.2013","Nice - Sochaux","1:0",2013
"14.12.2013","Rennes - Paris SG","1:3",2013
"13.12.2013","Montpellier - St Etienne","0:1",2013
"08.12.2013","Bastia - Lyon","1:3",2013
"08.12.2013","Bordeaux - Lille","1:0",2013
"08.12.2013","Monaco - AC Ajaccio","1:0",2013
"08.12.2013","Toulouse - Montpellier","1:1",2013
"07.12.2013","Lorient - Rennes","2:0",2013
"07.12.2013","Paris SG - Sochaux","5:0",2013
"07.12.2013","Reims - Nice","1:0",2013
"07.12.2013","Valenciennes - Guingamp","1:1",2013
"06.12.2013","Marseille - Nantes","0:1",2013
"05.12.2013","Lyon - Toulouse","1:1",2013
"04.12.2013","AC Ajaccio - Bastia","1:1",2013
"04.12.2013","Evian TG - Paris SG","2:0",2013
"04.12.2013","Guingamp - Bordeaux","0:1",2013
"04.12.2013","Montpellier - Lorient","0:2",2013
"04.12.2013","Rennes - St Etienne","3:1",2013
"04.12.2013","Sochaux - Reims","0:2",2013
"03.12.2013","Lille - Marseille","1:0",2013
"03.12.2013","Nantes - Valenciennes","2:1",2013
"03.12.2013","Nice - Monaco","0:3",2013
"01.12.2013","Bastia - Evian TG","2:0",2013
"01.12.2013","Bordeaux - AC Ajaccio","4:0",2013
"01.12.2013","Paris SG - Lyon","4:0",2013
"30.11.2013","Guingamp - Nantes","1:0",2013
"30.11.2013","Lorient - Nice","3:0",2013
"30.11.2013","Monaco - Rennes","2:0",2013
"30.11.2013","St Etienne - Reims","4:0",2013
"30.11.2013","Toulouse - Sochaux","5:1",2013
"30.11.2013","Valenciennes - Lille","0:1",2013
"29.11.2013","Marseille - Montpellier","2:0",2013
"24.11.2013","Lille - Toulouse","1:0",2013
"24.11.2013","Nantes - Monaco","0:1",2013
"24.11.2013","Nice - St Etienne","0:1",2013
"23.11.2013","Evian TG - Lorient","0:4",2013
"23.11.2013","Lyon - Valenciennes","1:1",2013
"23.11.2013","Montpellier - Guingamp","1:1",2013
"23.11.2013","Reims - Paris SG","0:3",2013
"23.11.2013","Rennes - Bordeaux","1:1",2013
"23.11.2013","Sochaux - Bastia","1:1",2013
"22.11.2013","AC Ajaccio - Marseille","1:3",2013
"10.11.2013","Bordeaux - Nantes","0:3",2013
"10.11.2013","Marseille - Sochaux","2:1",2013
"10.11.2013","St Etienne - Lyon","1:2",2013
"09.11.2013","Bastia - Rennes","1:0",2013
"09.11.2013","Guingamp - Lille","0:0",2013
"09.11.2013","Lorient - Reims","0:0",2013
"09.11.2013","Paris SG - Nice","3:1",2013
"09.11.2013","Toulouse - AC Ajaccio","1:1",2013
"09.11.2013","Valenciennes - Montpellier","1:1",2013
"08.11.2013","Monaco - Evian TG","1:1",2013
"03.11.2013","Lille - Monaco","2:0",2013
"03.11.2013","Montpellier - Nantes","1:1",2013
"03.11.2013","Nice - Bordeaux","1:2",2013
"02.11.2013","AC Ajaccio - Valenciennes","1:3",2013
"02.11.2013","Evian TG - Toulouse","2:1",2013
"02.11.2013","Lyon - Guingamp","2:0",2013
"02.11.2013","Reims - Bastia","4:2",2013
"02.11.2013","Rennes - Marseille","1:1",2013
"02.11.2013","Sochaux - St Etienne","0:0",2013
"01.11.2013","Paris SG - Lorient","4:0",2013
"27.10.2013","Bordeaux - Montpellier","2:0",2013
"27.10.2013","Monaco - Lyon","2:1",2013
"27.10.2013","St Etienne - Paris SG","2:2",2013
"26.10.2013","Bastia - Nice","1:0",2013
"26.10.2013","Guingamp - AC Ajaccio","2:1",2013
"26.10.2013","Lorient - Sochaux","2:1",2013
"26.10.2013","Marseille - Reims","2:3",2013
"26.10.2013","Toulouse - Rennes","0:5",2013
"26.10.2013","Valenciennes - Evian TG","0:1",2013
"25.10.2013","Nantes - Lille","0:1",2013
"20.10.2013","Lyon - Bordeaux","1:1",2013
"20.10.2013","Sochaux - Monaco","2:2",2013
"20.10.2013","St Etienne - Lorient","3:2",2013
"19.10.2013","AC Ajaccio - Nantes","0:1",2013
"19.10.2013","Evian TG - Guingamp","1:2",2013
"19.10.2013","Montpellier - Lille","0:1",2013
"19.10.2013","Paris SG - Bastia","4:0",2013
"19.10.2013","Rennes - Valenciennes","2:2",2013
"18.10.2013","Nice - Marseille","1:0",2013
"18.10.2013","Reims - Toulouse","1:2",2013
"06.10.2013","Bordeaux - Sochaux","4:1",2013
"06.10.2013","Marseille - Paris SG","1:2",2013
"06.10.2013","Montpellier - Lyon","5:1",2013
"05.10.2013","Guingamp - Rennes","2:0",2013
"05.10.2013","Lille - AC Ajaccio","3:0",2013
"05.10.2013","Monaco - St Etienne","2:1",2013
"05.10.2013","Nantes - Evian TG","3:0",2013
"05.10.2013","Toulouse - Nice","1:0",2013
"05.10.2013","Valenciennes - Reims","1:1",2013
"04.10.2013","Bastia - Lorient","4:1",2013
"29.09.2013","AC Ajaccio - Montpellier","1:1",2013
"29.09.2013","Reims - Monaco","1:1",2013
"29.09.2013","Rennes - Nantes","1:3",2013
"28.09.2013","Evian TG - Bordeaux","1:1",2013
"28.09.2013","Lorient - Marseille","0:2",2013
"28.09.2013","Lyon - Lille","0:0",2013
"28.09.2013","Nice - Guingamp","1:0",2013
"28.09.2013","Paris SG - Toulouse","2:0",2013
"28.09.2013","Sochaux - Valenciennes","2:0",2013
"28.09.2013","St Etienne - Bastia","2:2",2013
"26.09.2013","Montpellier - Rennes","0:0",2013
"25.09.2013","AC Ajaccio - Lyon","2:1",2013
"25.09.2013","Bordeaux - Reims","0:0",2013
"25.09.2013","Guingamp - Sochaux","5:1",2013
"25.09.2013","Monaco - Bastia","3:0",2013
"25.09.2013","Nantes - Nice","2:0",2013
"25.09.2013","Toulouse - Lorient","1:0",2013
"25.09.2013","Valenciennes - Paris SG","0:1",2013
"24.09.2013","Lille - Evian TG","3:0",2013
"24.09.2013","Marseille - St Etienne","2:1",2013
"22.09.2013","Lorient - Bordeaux","3:3",2013
"22.09.2013","Lyon - Nantes","3:1",2013
"22.09.2013","Nice - Valenciennes","4:0",2013
"22.09.2013","Paris SG - Monaco","1:1",2013
"21.09.2013","Bastia - Marseille","0:0",2013
"21.09.2013","Evian TG - Montpellier","2:2",2013
"21.09.2013","Reims - Guingamp","1:1",2013
"21.09.2013","Rennes - AC Ajaccio","2:0",2013
"21.09.2013","Sochaux - Lille","0:2",2013
"20.09.2013","St Etienne - Toulouse","1:2",2013
"15.09.2013","Lille - Nice","0:2",2013
"15.09.2013","Lyon - Rennes","0:0",2013
"15.09.2013","Monaco - Lorient","1:0",2013
"14.09.2013","AC Ajaccio - Evian TG","2:3",2013
"14.09.2013","Guingamp - Bastia","1:1",2013
"14.09.2013","Montpellier - Reims","0:0",2013
"14.09.2013","Nantes - Sochaux","1:0",2013
"14.09.2013","Toulouse - Marseille","1:1",2013
"14.09.2013","Valenciennes - St Etienne","1:3",2013
"13.09.2013","Bordeaux - Paris SG","0:2",2013
"01.09.2013","Marseille - Monaco","1:2",2013
"01.09.2013","Nice - Montpellier","2:2",2013
"01.09.2013","St Etienne - Bordeaux","2:1",2013
"31.08.2013","Bastia - Toulouse","2:1",2013
"31.08.2013","Evian TG - Lyon","2:1",2013
"31.08.2013","Lorient - Valenciennes","1:0",2013
"31.08.2013","Paris SG - Guingamp","2:0",2013
"31.08.2013","Reims - Nantes","0:0",2013
"31.08.2013","Rennes - Lille","0:0",2013
"31.08.2013","Sochaux - AC Ajaccio","0:0",2013
"25.08.2013","AC Ajaccio - Nice","0:0",2013
"25.08.2013","Lille - St Etienne","1:0",2013
"25.08.2013","Nantes - Paris SG","1:2",2013
"24.08.2013","Bordeaux - Bastia","1:0",2013
"24.08.2013","Evian TG - Rennes","1:2",2013
"24.08.2013","Guingamp - Lorient","2:0",2013
"24.08.2013","Lyon - Reims","0:1",2013
"24.08.2013","Montpellier - Sochaux","2:1",2013
"24.08.2013","Valenciennes - Marseille","0:1",2013
"23.08.2013","Monaco - Toulouse","0:0",2013
"18.08.2013","Lorient - Nantes","2:1",2013
"18.08.2013","Monaco - Montpellier","4:1",2013
"18.08.2013","Paris SG - AC Ajaccio","1:1",2013
"17.08.2013","Bastia - Valenciennes","2:0",2013
"17.08.2013","Marseille - Evian TG","2:0",2013
"17.08.2013","Nice - Rennes","2:1",2013
"17.08.2013","Reims - Lille","2:1",2013
"17.08.2013","St Etienne - Guingamp","1:0",2013
"17.08.2013","Toulouse - Bordeaux","1:1",2013
"16.08.2013","Sochaux - Lyon","1:3",2013
"11.08.2013","AC Ajaccio - St Etienne","0:1",2013
"11.08.2013","Guingamp - Marseille","1:3",2013
"10.08.2013","Bordeaux - Monaco","0:2",2013
"10.08.2013","Evian TG - Sochaux","1:1",2013
"10.08.2013","Lille - Lorient","1:0",2013
"10.08.2013","Lyon - Nice","4:0",2013
"10.08.2013","Nantes - Bastia","0:0 AWA.",2013
"10.08.2013","Rennes - Reims","2:1",2013
"10.08.2013","Valenciennes - Toulouse","3:0",2013
"09.08.2013","Montpellier - Paris SG","1:1",2013
"23.05.2015","Bordeaux - Montpellier","2:1",2014
"23.05.2015","Caen - Evian TG","3:2",2014
"23.05.2015","Lens - Nantes","1:0",2014
"23.05.2015","Lorient - Monaco","0:1",2014
"23.05.2015","Marseille - Bastia","3:0",2014
"23.05.2015","Metz - Lille","1:4",2014
"23.05.2015","Paris SG - Reims","3:2",2014
"23.05.2015","Rennes - Lyon","0:1",2014
"23.05.2015","St Etienne - Guingamp","2:1",2014
"23.05.2015","Toulouse - Nice","2:3",2014
"16.05.2015","Bastia - Caen","1:1",2014
"16.05.2015","Evian TG - St Etienne","1:2",2014
"16.05.2015","Guingamp - Toulouse","2:1",2014
"16.05.2015","Lille - Marseille","0:4",2014
"16.05.2015","Lyon - Bordeaux","1:1",2014
"16.05.2015","Monaco - Metz","2:0",2014
"16.05.2015","Montpellier - Paris SG","1:2",2014
"16.05.2015","Nantes - Lorient","1:1",2014
"16.05.2015","Nice - Lens","2:1",2014
"16.05.2015","Reims - Rennes","1:0",2014
"10.05.2015","Lens - Montpellier","0:1",2014
"10.05.2015","Marseille - Monaco","2:1",2014
"10.05.2015","St Etienne - Nice","5:0",2014
"09.05.2015","Bordeaux - Nantes","2:1",2014
"09.05.2015","Caen - Lyon","3:0",2014
"09.05.2015","Evian TG - Reims","2:3",2014
"09.05.2015","Metz - Lorient","0:4",2014
"09.05.2015","Rennes - Bastia","0:1",2014
"09.05.2015","Toulouse - Lille","3:2",2014
"08.05.2015","Paris SG - Guingamp","6:0",2014
"03.05.2015","Lille - Lens","3:1",2014
"03.05.2015","Monaco - Toulouse","4:1",2014
"03.05.2015","Nantes - Paris SG","0:2",2014
"02.05.2015","Bastia - St Etienne","1:0",2014
"02.05.2015","Guingamp - Reims","2:0",2014
"02.05.2015","Lorient - Bordeaux","0:0",2014
"02.05.2015","Lyon - Evian TG","2:0",2014
"02.05.2015","Montpellier - Rennes","0:0",2014
"02.05.2015","Nice - Caen","1:1",2014
"01.05.2015","Metz - Marseille","0:2",2014
"28.04.2015","Paris SG - Metz","3:1",2014
"26.04.2015","Lens - Monaco","0:3",2014
"26.04.2015","Reims - Lyon","2:4",2014
"26.04.2015","St Etienne - Montpellier","1:0",2014
"25.04.2015","Bordeaux - Metz","1:1",2014
"25.04.2015","Caen - Guingamp","0:2",2014
"25.04.2015","Evian TG - Bastia","1:2",2014
"25.04.2015","Paris SG - Lille","6:1",2014
"25.04.2015","Rennes - Nice","2:1",2014
"25.04.2015","Toulouse - Nantes","1:1",2014
"24.04.2015","Marseille - Lorient","3:5",2014
"19.04.2015","Lille - Bordeaux","2:0",2014
"19.04.2015","Lyon - St Etienne","2:2",2014
"19.04.2015","Montpellier - Caen","1:0",2014
"18.04.2015","Bastia - Reims","1:2",2014
"18.04.2015","Guingamp - Evian TG","1:1",2014
"18.04.2015","Lorient - Toulouse","0:1",2014
"18.04.2015","Metz - Lens","3:1",2014
"18.04.2015","Monaco - Rennes","1:1",2014
"18.04.2015","Nice - Paris SG","1:3",2014
"17.04.2015","Nantes - Marseille","1:0",2014
"15.04.2015","Lyon - Bastia","2:0",2014
"12.04.2015","Bordeaux - Marseille","1:0",2014
"12.04.2015","Evian TG - Lille","0:1",2014
"12.04.2015","Lens - Lorient","0:0",2014
"12.04.2015","Reims - Nice","0:1",2014
"12.04.2015","Rennes - Guingamp","1:0",2014
"12.04.2015","St Etienne - Nantes","1:0",2014
"12.04.2015","Toulouse - Montpellier","1:0",2014
"10.04.2015","Caen - Monaco","0:3",2014
"07.04.2015","Monaco - Montpellier","0:0",2014
"05.04.2015","Bordeaux - Lens","2:1",2014
"05.04.2015","Marseille - Paris SG","2:3",2014
"05.04.2015","Nantes - Caen","1:2",2014
"04.04.2015","Guingamp - Lyon","1:3",2014
"04.04.2015","Lille - Reims","3:1",2014
"04.04.2015","Lorient - Rennes","0:3",2014
"04.04.2015","Metz - Toulouse","3:2",2014
"04.04.2015","Montpellier - Bastia","3:1",2014
"04.04.2015","Nice - Evian TG","2:2",2014
"03.04.2015","Monaco - St Etienne","1:1",2014
"22.03.2015","Lens - Marseille","0:4",2014
"22.03.2015","Reims - Monaco","1:3",2014
"22.03.2015","St Etienne - Lille","2:0",2014
"21.03.2015","Bastia - Guingamp","0:0",2014
"21.03.2015","Caen - Metz","0:0",2014
"21.03.2015","Evian TG - Montpellier","1:0",2014
"21.03.2015","Lyon - Nice","1:2",2014
"21.03.2015","Rennes - Nantes","0:0",2014
"21.03.2015","Toulouse - Bordeaux","2:1",2014
"20.03.2015","Paris SG - Lorient","3:1",2014
"15.03.2015","Bordeaux - Paris SG","3:2",2014
"15.03.2015","Lille - Rennes","3:0",2014
"15.03.2015","Marseille - Lyon","0:0",2014
"14.03.2015","Lens - Toulouse","1:0",2014
"14.03.2015","Lorient - Caen","2:1",2014
"14.03.2015","Metz - St Etienne","2:3",2014
"14.03.2015","Montpellier - Reims","3:1",2014
"14.03.2015","Nantes - Evian TG","2:1",2014
"13.03.2015","Monaco - Bastia","3:0",2014
"13.03.2015","Nice - Guingamp","1:2",2014
"08.03.2015","Guingamp - Lille","0:1",2014
"08.03.2015","Montpellier - Lyon","1:5",2014
"08.03.2015","St Etienne - Lorient","2:0",2014
"07.03.2015","Bastia - Nice","2:1",2014
"07.03.2015","Caen - Bordeaux","1:2",2014
"07.03.2015","Evian TG - Monaco","1:3",2014
"07.03.2015","Paris SG - Lens","4:1",2014
"07.03.2015","Reims - Nantes","3:1",2014
"07.03.2015","Rennes - Metz","1:0",2014
"06.03.2015","Toulouse - Marseille","1:6",2014
"04.03.2015","Evian TG - Lorient","1:0",2014
"01.03.2015","Monaco - Paris SG","0:0",2014
"01.03.2015","Montpellier - Nice","2:1",2014
"01.03.2015","Nantes - Guingamp","1:0",2014
"28.02.2015","Bordeaux - Reims","1:1",2014
"28.02.2015","Lens - Rennes","0:1",2014
"28.02.2015","Lille - Lyon","2:1",2014
"28.02.2015","Lorient - Bastia","2:0",2014
"28.02.2015","Metz - Evian TG","1:2",2014
"28.02.2015","Toulouse - St Etienne","1:1",2014
"27.02.2015","Marseille - Caen","2:3",2014
"22.02.2015","Guingamp - Montpellier","0:2",2014
"22.02.2015","Lyon - Nantes","1:0",2014
"22.02.2015","Reims - Metz","0:0",2014
"22.02.2015","St Etienne - Marseille","2:2",2014
"21.02.2015","Bastia - Lille","2:1",2014
"21.02.2015","Caen - Lens","4:1",2014
"21.02.2015","Paris SG - Toulouse","3:1",2014
"21.02.2015","Rennes - Bordeaux","1:1",2014
"20.02.2015","Nice - Monaco","0:1",2014
"15.02.2015","Bordeaux - St Etienne","1:0",2014
"15.02.2015","Lorient - Lyon","1:1",2014
"15.02.2015","Metz - Guingamp","0:2",2014
"14.02.2015","Lens - Evian TG","0:2",2014
"14.02.2015","Lille - Nice","0:0",2014
"14.02.2015","Nantes - Bastia","0:2",2014
"14.02.2015","Paris SG - Caen","2:2",2014
"14.02.2015","Toulouse - Rennes","2:1",2014
"13.02.2015","Marseille - Reims","2:2",2014
"08.02.2015","Guingamp - Monaco","1:0",2014
"08.02.2015","Lyon - Paris SG","1:1",2014
"08.02.2015","Nice - Nantes","0:0",2014
"07.02.2015","Bastia - Metz","2:0",2014
"07.02.2015","Caen - Toulouse","2:0",2014
