"Date","Match","Score","saison"
"22.05.2011","AS Roma - Sampdoria","3:1",2010
"22.05.2011","Bologna - Bari","0:4",2010
"22.05.2011","Brescia - Fiorentina","2:2",2010
"22.05.2011","Cagliari - Parma","1:1",2010
"22.05.2011","Genoa - Cesena","3:2",2010
"22.05.2011","Inter - Catania","3:1",2010
"22.05.2011","Juventus - Napoli","2:2",2010
"22.05.2011","Lecce - Lazio","2:4",2010
"22.05.2011","Palermo - Chievo","1:3",2010
"22.05.2011","Udinese - AC Milan","0:0",2010
"15.05.2011","Bari - Lecce","0:2",2010
"15.05.2011","Catania - AS Roma","2:1",2010
"15.05.2011","Cesena - Brescia","1:0",2010
"15.05.2011","Chievo - Udinese","0:2",2010
"15.05.2011","Fiorentina - Bologna","1:1",2010
"15.05.2011","Napoli - Inter","1:1",2010
"15.05.2011","Parma - Juventus","1:0",2010
"15.05.2011","Sampdoria - Palermo","1:2",2010
"14.05.2011","AC Milan - Cagliari","4:1",2010
"14.05.2011","Lazio - Genoa","4:2",2010
"09.05.2011","Juventus - Chievo","2:2",2010
"08.05.2011","Bologna - Parma","0:0",2010
"08.05.2011","Brescia - Catania","1:2",2010
"08.05.2011","Cagliari - Cesena","0:2",2010
"08.05.2011","Genoa - Sampdoria","2:1",2010
"08.05.2011","Inter - Fiorentina","3:1",2010
"08.05.2011","Lecce - Napoli","2:1",2010
"08.05.2011","Udinese - Lazio","2:1",2010
"07.05.2011","AS Roma - AC Milan","0:0",2010
"07.05.2011","Palermo - Bari","2:1",2010
"02.05.2011","Lazio - Juventus","0:1",2010
"01.05.2011","AC Milan - Bologna","1:0",2010
"01.05.2011","Bari - AS Roma","2:3",2010
"01.05.2011","Catania - Cagliari","2:0",2010
"01.05.2011","Chievo - Lecce","1:0",2010
"01.05.2011","Fiorentina - Udinese","",2010
"01.05.2011","Parma - Palermo","3:1",2010
"01.05.2011","Sampdoria - Brescia","3:3",2010
"30.04.2011","Cesena - Inter","1:2",2010
"30.04.2011","Napoli - Genoa","1:0",2010
"23.04.2011","AS Roma - Chievo","1:0",2010
"23.04.2011","Bari - Sampdoria","",2010
"23.04.2011","Bologna - Cesena","0:2",2010
"23.04.2011","Brescia - AC Milan","0:1",2010
"23.04.2011","Cagliari - Fiorentina","1:2",2010
"23.04.2011","Genoa - Lecce","4:2",2010
"23.04.2011","Inter - Lazio","2:1",2010
"23.04.2011","Juventus - Catania","2:2",2010
"23.04.2011","Palermo - Napoli","2:1",2010
"23.04.2011","Udinese - Parma","0:2",2010
"17.04.2011","Catania - Lazio","1:4",2010
"17.04.2011","Cesena - Bari","1:0",2010
"17.04.2011","Chievo - Bologna","2:0",2010
"17.04.2011","Fiorentina - Juventus","0:0",2010
"17.04.2011","Genoa - Brescia","3:0",2010
"17.04.2011","Lecce - Cagliari","3:3",2010
"17.04.2011","Napoli - Udinese","1:2",2010
"16.04.2011","AC Milan - Sampdoria","3:0",2010
"16.04.2011","AS Roma - Palermo","2:3",2010
"16.04.2011","Parma - Inter","2:0",2010
"10.04.2011","Bari - Catania","1:1",2010
"10.04.2011","Bologna - Napoli","0:2",2010
"10.04.2011","Cagliari - Brescia","1:1",2010
"10.04.2011","Fiorentina - AC Milan","1:2",2010
"10.04.2011","Juventus - Genoa","3:2",2010
"10.04.2011","Lazio - Parma","2:0",2010
"10.04.2011","Palermo - Cesena","2:2",2010
"10.04.2011","Sampdoria - Lecce","1:2",2010
"09.04.2011","Inter - Chievo","2:0",2010
"09.04.2011","Udinese - AS Roma","1:2",2010
"03.04.2011","AS Roma - Juventus","0:2",2010
"03.04.2011","Catania - Palermo","4:0",2010
"03.04.2011","Cesena - Fiorentina","2:2",2010
"03.04.2011","Chievo - Sampdoria","0:0",2010
"03.04.2011","Genoa - Cagliari","0:1",2010
"03.04.2011","Lecce - Udinese","2:0",2010
"03.04.2011","Napoli - Lazio","4:3",2010
"03.04.2011","Parma - Bari","1:2",2010
"02.04.2011","AC Milan - Inter","3:0",2010
"02.04.2011","Brescia - Bologna","3:1",2010
"20.03.2011","Bari - Chievo","1:2",2010
"20.03.2011","Bologna - Genoa","1:1",2010
"20.03.2011","Fiorentina - AS Roma","2:2",2010
"20.03.2011","Inter - Lecce","1:0",2010
"20.03.2011","Juventus - Brescia","2:1",2010
"20.03.2011","Napoli - Cagliari","2:1",2010
"20.03.2011","Sampdoria - Parma","0:1",2010
"20.03.2011","Udinese - Catania","2:0",2010
"19.03.2011","Lazio - Cesena","1:0",2010
"19.03.2011","Palermo - AC Milan","1:0",2010
"13.03.2011","AC Milan - Bari","1:1",2010
"13.03.2011","AS Roma - Lazio","2:0",2010
"13.03.2011","Cagliari - Udinese","0:4",2010
"13.03.2011","Catania - Sampdoria","1:0",2010
"13.03.2011","Chievo - Fiorentina","0:1",2010
"13.03.2011","Genoa - Palermo","1:0",2010
"13.03.2011","Lecce - Bologna","0:1",2010
"13.03.2011","Parma - Napoli","1:3",2010
"12.03.2011","Cesena - Juventus","2:2",2010
"11.03.2011","Brescia - Inter","1:1",2010
"06.03.2011","Bologna - Cagliari","2:2",2010
"06.03.2011","Chievo - Parma","0:0",2010
"06.03.2011","Fiorentina - Catania","3:0",2010
"06.03.2011","Inter - Genoa","5:2",2010
"06.03.2011","Lazio - Palermo","2:0",2010
"06.03.2011","Napoli - Brescia","0:0",2010
"06.03.2011","Sampdoria - Cesena","2:3",2010
"06.03.2011","Udinese - Bari","1:0",2010
"05.03.2011","Juventus - AC Milan","0:1",2010
"04.03.2011","Lecce - AS Roma","1:2",2010
"28.02.2011","AC Milan - Napoli","3:0",2010
"27.02.2011","AS Roma - Parma","2:2",2010
"27.02.2011","Bari - Fiorentina","1:1",2010
"27.02.2011","Brescia - Lecce","2:2",2010
"27.02.2011","Cagliari - Lazio","1:0",2010
"27.02.2011","Catania - Genoa","2:1",2010
"27.02.2011","Cesena - Chievo","1:0",2010
"27.02.2011","Palermo - Udinese","0:7",2010
"27.02.2011","Sampdoria - Inter","0:2",2010
"26.02.2011","Juventus - Bologna","0:2",2010
"23.02.2011","Bologna - AS Roma","0:1",2010
"20.02.2011","Chievo - AC Milan","1:2",2010
"20.02.2011","Fiorentina - Sampdoria","0:0",2010
"20.02.2011","Genoa - AS Roma","4:3",2010
"20.02.2011","Lazio - Bari","1:0",2010
"20.02.2011","Lecce - Juventus","2:0",2010
"20.02.2011","Napoli - Catania","1:0",2010
"20.02.2011","Parma - Cesena","2:2",2010
"20.02.2011","Udinese - Brescia","0:0",2010
"19.02.2011","Bologna - Palermo","1:0",2010
"19.02.2011","Inter - Cagliari","1:0",2010
"16.02.2011","Fiorentina - Inter","1:2",2010
"16.02.2011","Sampdoria - Genoa","0:1",2010
"13.02.2011","Bari - Genoa","0:0",2010
"13.02.2011","Brescia - Lazio","0:2",2010
"13.02.2011","Cagliari - Chievo","4:1",2010
"13.02.2011","Catania - Lecce","3:2",2010
"13.02.2011","Cesena - Udinese","0:3",2010
"13.02.2011","Juventus - Inter","1:0",2010
"13.02.2011","Palermo - Fiorentina","2:4",2010
"13.02.2011","Sampdoria - Bologna","3:1",2010
"12.02.2011","AC Milan - Parma","4:0",2010
"12.02.2011","AS Roma - Napoli","0:2",2010
"06.02.2011","Bologna - Catania","1:0",2010
"06.02.2011","Brescia - Bari","2:0",2010
"06.02.2011","Genoa - AC Milan","1:1",2010
"06.02.2011","Inter - AS Roma","5:3",2010
"06.02.2011","Lazio - Chievo","1:1",2010
"06.02.2011","Lecce - Palermo","2:4",2010
"06.02.2011","Napoli - Cesena","2:0",2010
"06.02.2011","Parma - Fiorentina","1:1",2010
"05.02.2011","Cagliari - Juventus","1:3",2010
"05.02.2011","Udinese - Sampdoria","2:0",2010
"03.02.2011","Bari - Inter","0:3",2010
"02.02.2011","AS Roma - Brescia","1:1",2010
"02.02.2011","Cesena - Catania","1:1",2010
"02.02.2011","Chievo - Napoli","2:0",2010
"02.02.2011","Fiorentina - Genoa","1:0",2010
"02.02.2011","Palermo - Juventus","2:1",2010
"02.02.2011","Parma - Lecce","0:1",2010
"02.02.2011","Sampdoria - Cagliari","0:1",2010
"02.02.2011","Udinese - Bologna","1:1",2010
"01.02.2011","AC Milan - Lazio","0:0",2010
"30.01.2011","Brescia - Chievo","0:3",2010
"30.01.2011","Cagliari - Bari","2:1",2010
"30.01.2011","Genoa - Parma","3:1",2010
"30.01.2011","Inter - Palermo","3:2",2010
"30.01.2011","Juventus - Udinese","1:2",2010
"30.01.2011","Lecce - Cesena","1:1",2010
"30.01.2011","Napoli - Sampdoria","4:0",2010
"29.01.2011","Catania - AC Milan","0:2",2010
"29.01.2011","Lazio - Fiorentina","2:0",2010
"23.01.2011","AC Milan - Cesena","2:0",2010
"23.01.2011","Bari - Napoli","0:2",2010
"23.01.2011","Bologna - Lazio","3:1",2010
"23.01.2011","Chievo - Genoa","",2010
"23.01.2011","Fiorentina - Lecce","1:1",2010
"23.01.2011","Sampdoria - Juventus","0:0",2010
"23.01.2011","Udinese - Inter","3:1",2010
"22.01.2011","AS Roma - Cagliari","3:0",2010
"22.01.2011","Palermo - Brescia","1:0",2010
"22.01.2011","Parma - Catania","2:0",2010
"19.01.2011","Inter - Cesena","3:2",2010
"16.01.2011","Brescia - Parma","2:0",2010
"16.01.2011","Cagliari - Palermo","3:1",2010
"16.01.2011","Catania - Chievo","1:1",2010
"16.01.2011","Cesena - AS Roma","0:1",2010
"16.01.2011","Genoa - Udinese","2:4",2010
"16.01.2011","Juventus - Bari","2:1",2010
"16.01.2011","Lazio - Sampdoria","1:0",2010
"16.01.2011","Lecce - AC Milan","1:1",2010
"15.01.2011","Inter - Bologna","4:1",2010
"15.01.2011","Napoli - Fiorentina","0:0",2010
"09.01.2011","AC Milan - Udinese","4:4",2010
"09.01.2011","Bari - Bologna","0:2",2010
"09.01.2011","Catania - Inter","1:2",2010
"09.01.2011","Cesena - Genoa","0:0",2010
"09.01.2011","Chievo - Palermo","0:0",2010
"09.01.2011","Fiorentina - Brescia","3:2",2010
"09.01.2011","Lazio - Lecce","1:2",2010
"09.01.2011","Napoli - Juventus","3:0",2010
"09.01.2011","Parma - Cagliari","1:2",2010
"09.01.2011","Sampdoria - AS Roma","2:1",2010
"06.01.2011","AS Roma - Catania","4:2",2010
"06.01.2011","Bologna - Fiorentina","1:1",2010
"06.01.2011","Brescia - Cesena","1:2",2010
"06.01.2011","Cagliari - AC Milan","0:1",2010
"06.01.2011","Genoa - Lazio","0:0",2010
"06.01.2011","Inter - Napoli","3:1",2010
"06.01.2011","Juventus - Parma","1:4",2010
"06.01.2011","Lecce - Bari","0:1",2010
"06.01.2011","Palermo - Sampdoria","3:0",2010
"06.01.2011","Udinese - Chievo","2:0",2010
"19.12.2010","Bari - Palermo","1:1",2010
"19.12.2010","Catania - Brescia","1:0",2010
"19.12.2010","Chievo - Juventus","1:1",2010
"19.12.2010","Lazio - Udinese","3:2",2010
"19.12.2010","Napoli - Lecce","1:0",2010
"19.12.2010","Parma - Bologna","0:0",2010
"18.12.2010","AC Milan - AS Roma","0:1",2010
"18.12.2010","Cesena - Cagliari","1:0",2010
"12.12.2010","AS Roma - Bari","0:0",2010
"12.12.2010","Bologna - AC Milan","0:3",2010
"12.12.2010","Brescia - Sampdoria","1:0",2010
"12.12.2010","Cagliari - Catania","3:0",2010
"12.12.2010","Juventus - Lazio","2:1",2010
"12.12.2010","Lecce - Chievo","3:2",2010
"11.12.2010","Genoa - Napoli","0:1",2010
"11.12.2010","Palermo - Parma","3:1",2010
"11.12.2010","Udinese - Fiorentina","2:1",2010
"08.12.2010","Bologna - Chievo","2:1",2010
"06.12.2010","Napoli - Palermo","1:0",2010
"05.12.2010","Catania - Juventus","1:3",2010
"05.12.2010","Cesena - Bologna","0:2",2010
"05.12.2010","Fiorentina - Cagliari","1:0",2010
"05.12.2010","Lecce - Genoa","1:3",2010
"05.12.2010","Parma - Udinese","2:1",2010
"05.12.2010","Sampdoria - Bari","3:0",2010
"04.12.2010","AC Milan - Brescia","3:0",2010
"04.12.2010","Chievo - AS Roma","2:2",2010
"03.12.2010","Lazio - Inter","3:1",2010
"28.11.2010","Bari - Cesena","1:1",2010
"28.11.2010","Brescia - Genoa","0:0",2010
"28.11.2010","Cagliari - Lecce","3:2",2010
"28.11.2010","Inter - Parma","5:2",2010
"28.11.2010","Lazio - Catania","1:1",2010
"28.11.2010","Palermo - AS Roma","3:1",2010
"28.11.2010","Udinese - Napoli","3:1",2010
"27.11.2010","Juventus - Fiorentina","1:1",2010
"27.11.2010","Sampdoria - AC Milan","1:1",2010
"21.11.2010","Brescia - Cagliari","1:2",2010
"21.11.2010","Catania - Bari","1:0",2010
"21.11.2010","Cesena - Palermo","1:2",2010
"21.11.2010","Chievo - Inter","2:1",2010
"21.11.2010","Genoa - Juventus","0:2",2010
"21.11.2010","Lecce - Sampdoria","2:3",2010
"21.11.2010","Napoli - Bologna","4:1",2010
"21.11.2010","Parma - Lazio","1:1",2010
"20.11.2010","AC Milan - Fiorentina","1:0",2010
"20.11.2010","AS Roma - Udinese","2:0",2010
"14.11.2010","Bari - Parma","0:1",2010
"14.11.2010","Bologna - Brescia","1:0",2010
"14.11.2010","Cagliari - Genoa","0:1",2010
"14.11.2010","Inter - AC Milan","0:1",2010
"14.11.2010","Lazio - Napoli","2:0",2010
"14.11.2010","Palermo - Catania","3:1",2010
"14.11.2010","Sampdoria - Chievo","0:0",2010
"14.11.2010","Udinese - Lecce","4:0",2010
"13.11.2010","Fiorentina - Cesena","1:0",2010
"13.11.2010","Juventus - AS Roma","1:1",2010
"11.11.2010","Parma - Sampdoria","1:0",2010
"10.11.2010","AC Milan - Palermo","3:1",2010
"10.11.2010","AS Roma - Fiorentina","3:2",2010
"10.11.2010","Brescia - Juventus","1:1",2010
"10.11.2010","Cagliari - Napoli","0:1",2010
"10.11.2010","Catania - Udinese","1:0",2010
"10.11.2010","Cesena - Lazio","1:0",2010
"10.11.2010","Chievo - Bari","0:0",2010
"10.11.2010","Genoa - Bologna","1:0",2010
"10.11.2010","Lecce - Inter","1:1",2010
"07.11.2010","Bari - AC Milan","2:3",2010
"07.11.2010","Fiorentina - Chievo","1:0",2010
"07.11.2010","Juventus - Cesena","3:1",2010
"07.11.2010","Lazio - AS Roma","0:2",2010
"07.11.2010","Napoli - Parma","2:0",2010
"07.11.2010","Palermo - Genoa","1:0",2010
"07.11.2010","Sampdoria - Catania","0:0",2010
"07.11.2010","Udinese - Cagliari","1:1",2010
"06.11.2010","Bologna - Lecce","2:0",2010
"06.11.2010","Inter - Brescia","1:1",2010
"31.10.2010","Bari - Udinese","0:2",2010
"31.10.2010","Brescia - Napoli","0:1",2010
"31.10.2010","Cagliari - Bologna","2:0",2010
"31.10.2010","Catania - Fiorentina","0:0",2010
"31.10.2010","Cesena - Sampdoria","0:1",2010
"31.10.2010","Palermo - Lazio","0:1",2010
"31.10.2010","Parma - Chievo","0:0",2010
"30.10.2010","AC Milan - Juventus","1:2",2010
"30.10.2010","AS Roma - Lecce","2:0",2010
"29.10.2010","Genoa - Inter","0:1",2010
"25.10.2010","Napoli - AC Milan","1:2",2010
"24.10.2010","Bologna - Juventus","0:0",2010
"24.10.2010","Chievo - Cesena","2:1",2010
"24.10.2010","Genoa - Catania","1:0",2010
"24.10.2010","Inter - Sampdoria","1:1",2010
"24.10.2010","Lazio - Cagliari","2:1",2010
"24.10.2010","Lecce - Brescia","2:1",2010
"24.10.2010","Parma - AS Roma","0:0",2010
"24.10.2010","Udinese - Palermo","2:1",2010
"23.10.2010","Fiorentina - Bari","2:1",2010
"17.10.2010","Bari - Lazio","0:2",2010
"17.10.2010","Brescia - Udinese","0:1",2010
"17.10.2010","Cagliari - Inter","0:1",2010
"17.10.2010","Catania - Napoli","1:1",2010
"17.10.2010","Cesena - Parma","1:1",2010
"17.10.2010","Juventus - Lecce","4:0",2010
"17.10.2010","Palermo - Bologna","4:1",2010
"17.10.2010","Sampdoria - Fiorentina","2:1",2010
"16.10.2010","AC Milan - Chievo","3:1",2010
"16.10.2010","AS Roma - Genoa","2:1",2010
"03.10.2010","Bologna - Sampdoria","1:1",2010
"03.10.2010","Chievo - Cagliari","0:0",2010
"03.10.2010","Fiorentina - Palermo","1:2",2010
"03.10.2010","Genoa - Bari","2:1",2010
"03.10.2010","Inter - Juventus","0:0",2010
"03.10.2010","Lazio - Brescia","1:0",2010
"03.10.2010","Lecce - Catania","1:0",2010
"03.10.2010","Napoli - AS Roma","2:0",2010
"02.10.2010","Parma - AC Milan","0:1",2010
"02.10.2010","Udinese - Cesena","1:0",2010
"26.09.2010","Bari - Brescia","2:1",2010
"26.09.2010","Catania - Bologna","1:1",2010
"26.09.2010","Cesena - Napoli","1:4",2010
"26.09.2010","Chievo - Lazio","0:1",2010
"26.09.2010","Fiorentina - Parma","2:0",2010
"26.09.2010","Juventus - Cagliari","4:2",2010
"26.09.2010","Palermo - Lecce","2:2",2010
"26.09.2010","Sampdoria - Udinese","0:0",2010
"25.09.2010","AC Milan - Genoa","1:0",2010
"25.09.2010","AS Roma - Inter","1:0",2010
"23.09.2010","Juventus - Palermo","1:3",2010
"22.09.2010","Bologna - Udinese","2:1",2010
"22.09.2010","Brescia - AS Roma","2:1",2010
"22.09.2010","Cagliari - Sampdoria","0:0",2010
"22.09.2010","Catania - Cesena","2:0",2010
"22.09.2010","Genoa - Fiorentina","1:1",2010
"22.09.2010","Inter - Bari","4:0",2010
"22.09.2010","Lazio - AC Milan","1:1",2010
"22.09.2010","Lecce - Parma","1:1",2010
"22.09.2010","Napoli - Chievo","1:3",2010
"19.09.2010","AS Roma - Bologna","2:2",2010
"19.09.2010","Bari - Cagliari","0:0",2010
"19.09.2010","Cesena - Lecce","1:0",2010
"19.09.2010","Chievo - Brescia","0:1",2010
"19.09.2010","Palermo - Inter","1:2",2010
"19.09.2010","Parma - Genoa","1:1",2010
"19.09.2010","Sampdoria - Napoli","1:2",2010
"19.09.2010","Udinese - Juventus","0:4",2010
"18.09.2010","AC Milan - Catania","1:1",2010
"18.09.2010","Fiorentina - Lazio","1:2",2010
"12.09.2010","Brescia - Palermo","3:2",2010
"12.09.2010","Catania - Parma","2:1",2010
"12.09.2010","Genoa - Chievo","1:3",2010
"12.09.2010","Juventus - Sampdoria","3:3",2010
"12.09.2010","Lazio - Bologna","3:1",2010
"12.09.2010","Lecce - Fiorentina","1:0",2010
"12.09.2010","Napoli - Bari","2:2",2010
"11.09.2010","Cagliari - AS Roma","",2010
"11.09.2010","Cesena - AC Milan","2:0",2010
"11.09.2010","Inter - Udinese","2:1",2010
"30.08.2010","Bologna - Inter","0:0",2010
"29.08.2010","AC Milan - Lecce","4:0",2010
"29.08.2010","Bari - Juventus","1:0",2010
"29.08.2010","Chievo - Catania","2:1",2010
"29.08.2010","Fiorentina - Napoli","1:1",2010
"29.08.2010","Palermo - Cagliari","0:0",2010
"29.08.2010","Parma - Brescia","2:0",2010
"29.08.2010","Sampdoria - Lazio","2:0",2010
"28.08.2010","AS Roma - Cesena","0:0",2010
"28.08.2010","Udinese - Genoa","0:1",2010
"13.05.2012","AC Milan - Novara","2:1",2011
"13.05.2012","Catania - Udinese","0:2",2011
"13.05.2012","Cesena - AS Roma","2:3",2011
"13.05.2012","Chievo - Lecce","1:0",2011
"13.05.2012","Fiorentina - Cagliari","0:0",2011
"13.05.2012","Genoa - Palermo","2:0",2011
"13.05.2012","Juventus - Atalanta","3:1",2011
"13.05.2012","Lazio - Inter","3:1",2011
"13.05.2012","Napoli - Siena","2:1",2011
"13.05.2012","Parma - Bologna","1:0",2011
"06.05.2012","Atalanta - Lazio","0:2",2011
"06.05.2012","Bologna - Napoli","2:0",2011
"06.05.2012","Cagliari - Juventus","0:2",2011
"06.05.2012","Inter - AC Milan","4:2",2011
"06.05.2012","Novara - Cesena","3:0",2011
"06.05.2012","Palermo - Chievo","4:4",2011
"06.05.2012","Siena - Parma","0:2",2011
"06.05.2012","Udinese - Genoa","2:0",2011
"05.05.2012","AS Roma - Catania","2:2",2011
"05.05.2012","Lecce - Fiorentina","0:1",2011
"02.05.2012","AC Milan - Atalanta","2:0",2011
"02.05.2012","Catania - Bologna","0:1",2011
"02.05.2012","Cesena - Udinese","0:1",2011
"02.05.2012","Fiorentina - Novara","2:2",2011
"02.05.2012","Genoa - Cagliari","2:1",2011
"02.05.2012","Juventus - Lecce","1:1",2011
"02.05.2012","Lazio - Siena","1:1",2011
"02.05.2012","Parma - Inter","3:1",2011
"01.05.2012","Chievo - AS Roma","0:0",2011
"01.05.2012","Napoli - Palermo","2:0",2011
"29.04.2012","Atalanta - Fiorentina","2:0",2011
"29.04.2012","Bologna - Genoa","3:2",2011
"29.04.2012","Inter - Cesena","2:1",2011
"29.04.2012","Lecce - Parma","1:2",2011
"29.04.2012","Novara - Juventus","0:4",2011
"29.04.2012","Siena - AC Milan","1:4",2011
"29.04.2012","Udinese - Lazio","2:0",2011
"28.04.2012","AS Roma - Napoli","2:2",2011
"28.04.2012","Cagliari - Chievo","0:0",2011
"28.04.2012","Palermo - Catania","1:1",2011
"25.04.2012","AC Milan - Genoa","1:0",2011
"25.04.2012","AS Roma - Fiorentina","1:2",2011
"25.04.2012","Cesena - Juventus","0:1",2011
"25.04.2012","Lecce - Napoli","0:2",2011
"25.04.2012","Novara - Lazio","2:1",2011
"25.04.2012","Palermo - Parma","1:2",2011
"25.04.2012","Siena - Bologna","1:1",2011
"25.04.2012","Udinese - Inter","1:3",2011
"24.04.2012","Atalanta - Chievo","1:0",2011
"24.04.2012","Cagliari - Catania","3:0",2011
"22.04.2012","AC Milan - Bologna","1:1",2011
"22.04.2012","Cesena - Palermo","2:2",2011
"22.04.2012","Fiorentina - Inter","0:0",2011
"22.04.2012","Genoa - Siena","1:4",2011
"22.04.2012","Juventus - AS Roma","4:0",2011
"22.04.2012","Lazio - Lecce","1:1",2011
"21.04.2012","Catania - Atalanta","2:0",2011
"21.04.2012","Chievo - Udinese","0:0",2011
"21.04.2012","Napoli - Novara","2:0",2011
"21.04.2012","Parma - Cagliari","3:0",2011
"12.04.2012","Bologna - Cagliari","1:0",2011
"11.04.2012","AS Roma - Udinese","3:1",2011
"11.04.2012","Catania - Lecce","1:2",2011
"11.04.2012","Fiorentina - Palermo","0:0",2011
"11.04.2012","Genoa - Cesena","1:1",2011
"11.04.2012","Inter - Siena","2:1",2011
"11.04.2012","Juventus - Lazio","2:1",2011
"11.04.2012","Napoli - Atalanta","1:3",2011
"11.04.2012","Parma - Novara","2:0",2011
"10.04.2012","Chievo - AC Milan","0:1",2011
"07.04.2012","AC Milan - Fiorentina","1:2",2011
"07.04.2012","Atalanta - Siena","1:2",2011
"07.04.2012","Cagliari - Inter","2:2",2011
"07.04.2012","Cesena - Bologna","0:0",2011
"07.04.2012","Chievo - Catania","3:2",2011
"07.04.2012","Lazio - Napoli","3:1",2011
"07.04.2012","Lecce - AS Roma","4:2",2011
"07.04.2012","Novara - Genoa","1:1",2011
"07.04.2012","Palermo - Juventus","0:2",2011
"07.04.2012","Udinese - Parma","3:1",2011
"01.04.2012","AS Roma - Novara","5:2",2011
"01.04.2012","Bologna - Palermo","1:3",2011
"01.04.2012","Cagliari - Atalanta","2:0",2011
"01.04.2012","Fiorentina - Chievo","1:2",2011
"01.04.2012","Inter - Genoa","5:4",2011
"01.04.2012","Juventus - Napoli","3:0",2011
"01.04.2012","Lecce - Cesena","0:0",2011
"01.04.2012","Siena - Udinese","1:0",2011
"31.03.2012","Catania - AC Milan","1:1",2011
"31.03.2012","Parma - Lazio","3:1",2011
"25.03.2012","Atalanta - Bologna","2:0",2011
"25.03.2012","Cesena - Parma","2:2",2011
"25.03.2012","Chievo - Siena","1:1",2011
"25.03.2012","Genoa - Fiorentina","2:2",2011
"25.03.2012","Juventus - Inter","2:0",2011
"25.03.2012","Lazio - Cagliari","1:0",2011
"25.03.2012","Napoli - Catania","2:2",2011
"25.03.2012","Novara - Lecce","0:0",2011
"24.03.2012","AC Milan - AS Roma","2:1",2011
"24.03.2012","Palermo - Udinese","1:1",2011
"19.03.2012","AS Roma - Genoa","1:0",2011
"18.03.2012","Bologna - Chievo","2:2",2011
"18.03.2012","Cagliari - Cesena","3:0",2011
"18.03.2012","Catania - Lazio","1:0",2011
"18.03.2012","Inter - Atalanta","0:0",2011
"18.03.2012","Lecce - Palermo","1:1",2011
"18.03.2012","Siena - Novara","0:2",2011
"18.03.2012","Udinese - Napoli","2:2",2011
"17.03.2012","Fiorentina - Juventus","0:5",2011
"17.03.2012","Parma - AC Milan","0:2",2011
"11.03.2012","AC Milan - Lecce","2:0",2011
"11.03.2012","Atalanta - Parma","1:1",2011
"11.03.2012","Catania - Fiorentina","1:0",2011
"11.03.2012","Cesena - Siena","0:2",2011
"11.03.2012","Genoa - Juventus","0:0",2011
"11.03.2012","Lazio - Bologna","1:3",2011
"11.03.2012","Novara - Udinese","1:0",2011
"10.03.2012","Palermo - AS Roma","0:1",2011
"09.03.2012","Chievo - Inter","0:2",2011
"09.03.2012","Napoli - Cagliari","6:3",2011
"07.03.2012","Bologna - Juventus","1:1",2011
"07.03.2012","Parma - Fiorentina","2:2",2011
"07.03.2012","Cesena - Catania","0:0",2011
"04.03.2012","AS Roma - Lazio","1:2",2011
"04.03.2012","Bologna - Novara","1:0",2011
"04.03.2012","Fiorentina - Cesena","2:0",2011
"04.03.2012","Inter - Catania","2:2",2011
"04.03.2012","Lecce - Genoa","2:2",2011
"04.03.2012","Parma - Napoli","1:2",2011
"04.03.2012","Siena - Cagliari","3:0",2011
"04.03.2012","Udinese - Atalanta","0:0",2011
"03.03.2012","Juventus - Chievo","1:1",2011
"03.03.2012","Palermo - AC Milan","0:4",2011
"26.02.2012","Atalanta - AS Roma","4:1",2011
"26.02.2012","Bologna - Udinese","1:3",2011
"26.02.2012","Cagliari - Lecce","1:2",2011
"26.02.2012","Catania - Novara","3:1",2011
"26.02.2012","Chievo - Cesena","1:0",2011
"26.02.2012","Lazio - Fiorentina","1:0",2011
"26.02.2012","Napoli - Inter","1:0",2011
"26.02.2012","Siena - Palermo","4:1",2011
"25.02.2012","AC Milan - Juventus","1:1",2011
"25.02.2012","Genoa - Parma","2:2",2011
"22.02.2012","Siena - Catania","0:1",2011
"21.02.2012","Bologna - Fiorentina","2:0",2011
"19.02.2012","AS Roma - Parma","1:0",2011
"19.02.2012","Cesena - AC Milan","1:3",2011
"19.02.2012","Genoa - Chievo","0:1",2011
"19.02.2012","Lecce - Siena","4:1",2011
"19.02.2012","Novara - Atalanta","0:0",2011
"19.02.2012","Palermo - Lazio","5:1",2011
"19.02.2012","Udinese - Cagliari","0:0",2011
"18.02.2012","Juventus - Catania","3:1",2011
"17.02.2012","Fiorentina - Napoli","0:3",2011
"17.02.2012","Inter - Bologna","0:3",2011
"15.02.2012","Atalanta - Genoa","1:0",2011
"15.02.2012","Parma - Juventus","0:0",2011
"13.02.2012","Napoli - Chievo","2:0",2011
"13.02.2012","Siena - AS Roma","1:0",2011
"12.02.2012","Atalanta - Lecce","0:0",2011
"12.02.2012","Catania - Genoa","4:0",2011
"12.02.2012","Inter - Novara","0:1",2011
"11.02.2012","Cagliari - Palermo","2:1",2011
"11.02.2012","Udinese - AC Milan","1:2",2011
"09.02.2012","Lazio - Cesena","3:2",2011
"08.02.2012","Catania - AS Roma","1:1",2011
"05.02.2012","AC Milan - Napoli","0:0",2011
"05.02.2012","AS Roma - Inter","4:0",2011
"05.02.2012","Chievo - Parma","1:2",2011
"05.02.2012","Fiorentina - Udinese","3:2",2011
"05.02.2012","Genoa - Lazio","3:2",2011
"05.02.2012","Juventus - Siena","0:0",2011
"05.02.2012","Lecce - Bologna","0:0",2011
"05.02.2012","Novara - Cagliari","0:0",2011
