"Date","Match","Score","saison"
"15.09.2012","Stuttgart - Dusseldorf","0:0",2012
"14.09.2012","Augsburg - Wolfsburg","0:0",2012
"02.09.2012","Bayern Munich - Stuttgart","6:1",2012
"02.09.2012","Wolfsburg - Hannover","0:4",2012
"01.09.2012","Bayer Leverkusen - Freiburg","2:0",2012
"01.09.2012","Dusseldorf - B. Monchengladbach","0:0",2012
"01.09.2012","Hoffenheim - Eintracht Frankfurt","0:4",2012
"01.09.2012","Nurnberg - Dortmund","1:1",2012
"01.09.2012","Schalke - Augsburg","3:1",2012
"01.09.2012","Werder Bremen - Hamburger SV","2:0",2012
"31.08.2012","Mainz - Greuther Furth","0:1",2012
"26.08.2012","Hannover - Schalke","2:2",2012
"25.08.2012","Augsburg - Dusseldorf","0:2",2012
"25.08.2012","B. Monchengladbach - Hoffenheim","2:1",2012
"25.08.2012","Eintracht Frankfurt - Bayer Leverkusen","2:1",2012
"25.08.2012","Freiburg - Mainz","1:1",2012
"25.08.2012","Greuther Furth - Bayern Munich","0:3",2012
"25.08.2012","Hamburger SV - Nurnberg","0:1",2012
"25.08.2012","Stuttgart - Wolfsburg","0:1",2012
"24.08.2012","Dortmund - Werder Bremen","2:1",2012
"10.05.2014","Augsburg - Eintracht Frankfurt","2:1",2013
"10.05.2014","Bayer Leverkusen - Werder Bremen","2:1",2013
"10.05.2014","Bayern Munich - Stuttgart","1:0",2013
"10.05.2014","Hannover - Freiburg","3:2",2013
"10.05.2014","Hertha Berlin - Dortmund","0:4",2013
"10.05.2014","Hoffenheim - Braunschweig","3:1",2013
"10.05.2014","Mainz - Hamburger SV","3:2",2013
"10.05.2014","Schalke - Nurnberg","4:1",2013
"10.05.2014","Wolfsburg - B. Monchengladbach","3:1",2013
"03.05.2014","B. Monchengladbach - Mainz","3:1",2013
"03.05.2014","Braunschweig - Augsburg","0:1",2013
"03.05.2014","Dortmund - Hoffenheim","3:2",2013
"03.05.2014","Eintracht Frankfurt - Bayer Leverkusen","0:2",2013
"03.05.2014","Freiburg - Schalke","0:2",2013
"03.05.2014","Hamburger SV - Bayern Munich","1:4",2013
"03.05.2014","Nurnberg - Hannover","0:2",2013
"03.05.2014","Stuttgart - Wolfsburg","1:2",2013
"03.05.2014","Werder Bremen - Hertha Berlin","2:0",2013
"27.04.2014","Augsburg - Hamburger SV","3:1",2013
"27.04.2014","Schalke - B. Monchengladbach","0:1",2013
"26.04.2014","Bayer Leverkusen - Dortmund","2:2",2013
"26.04.2014","Bayern Munich - Werder Bremen","5:2",2013
"26.04.2014","Hertha Berlin - Braunschweig","2:0",2013
"26.04.2014","Hoffenheim - Eintracht Frankfurt","0:0",2013
"26.04.2014","Mainz - Nurnberg","2:0",2013
"26.04.2014","Wolfsburg - Freiburg","2:2",2013
"25.04.2014","Hannover - Stuttgart","0:0",2013
"20.04.2014","Nurnberg - Bayer Leverkusen","1:4",2013
"20.04.2014","Stuttgart - Schalke","3:1",2013
"19.04.2014","Augsburg - Hertha Berlin","0:0",2013
"19.04.2014","Braunschweig - Bayern Munich","0:2",2013
"19.04.2014","Dortmund - Mainz","4:2",2013
"19.04.2014","Freiburg - B. Monchengladbach","4:2",2013
"19.04.2014","Hamburger SV - Wolfsburg","1:3",2013
"19.04.2014","Werder Bremen - Hoffenheim","3:1",2013
"17.04.2014","Eintracht Frankfurt - Hannover","2:3",2013
"13.04.2014","Bayer Leverkusen - Hertha Berlin","2:1",2013
"13.04.2014","Hoffenheim - Augsburg","2:0",2013
"12.04.2014","Bayern Munich - Dortmund","0:3",2013
"12.04.2014","B. Monchengladbach - Stuttgart","1:1",2013
"12.04.2014","Freiburg - Braunschweig","2:0",2013
"12.04.2014","Hannover - Hamburger SV","2:1",2013
"12.04.2014","Mainz - Werder Bremen","3:0",2013
"12.04.2014","Wolfsburg - Nurnberg","4:1",2013
"11.04.2014","Schalke - Eintracht Frankfurt","2:0",2013
"06.04.2014","Braunschweig - Hannover","3:0",2013
"06.04.2014","Hertha Berlin - Hoffenheim","1:1",2013
"05.04.2014","Augsburg - Bayern Munich","1:0",2013
"05.04.2014","Dortmund - Wolfsburg","2:1",2013
"05.04.2014","Eintracht Frankfurt - Mainz","2:0",2013
"05.04.2014","Nurnberg - B. Monchengladbach","0:2",2013
"05.04.2014","Stuttgart - Freiburg","2:0",2013
"05.04.2014","Werder Bremen - Schalke","1:1",2013
"04.04.2014","Hamburger SV - Bayer Leverkusen","2:1",2013
"30.03.2014","B. Monchengladbach - Hamburger SV","3:1",2013
"30.03.2014","Hannover - Werder Bremen","1:2",2013
"29.03.2014","Bayer Leverkusen - Braunschweig","1:1",2013
"29.03.2014","Bayern Munich - Hoffenheim","3:3",2013
"29.03.2014","Freiburg - Nurnberg","3:2",2013
"29.03.2014","Mainz - Augsburg","3:0",2013
"29.03.2014","Stuttgart - Dortmund","2:3",2013
"29.03.2014","Wolfsburg - Eintracht Frankfurt","2:1",2013
"28.03.2014","Schalke - Hertha Berlin","2:0",2013
"26.03.2014","Augsburg - Bayer Leverkusen","1:3",2013
"26.03.2014","Eintracht Frankfurt - B. Monchengladbach","1:0",2013
"26.03.2014","Hamburger SV - Freiburg","1:1",2013
"26.03.2014","Hoffenheim - Hannover","3:1",2013
"26.03.2014","Nurnberg - Stuttgart","2:0",2013
"25.03.2014","Braunschweig - Mainz","3:1",2013
"25.03.2014","Dortmund - Schalke","0:0",2013
"25.03.2014","Hertha Berlin - Bayern Munich","1:3",2013
"25.03.2014","Werder Bremen - Wolfsburg","1:3",2013
"23.03.2014","Bayer Leverkusen - Hoffenheim","2:3",2013
"23.03.2014","Nurnberg - Eintracht Frankfurt","2:5",2013
"22.03.2014","B. Monchengladbach - Hertha Berlin","3:0",2013
"22.03.2014","Hannover - Dortmund","0:3",2013
"22.03.2014","Mainz - Bayern Munich","0:2",2013
"22.03.2014","Schalke - Braunschweig","3:1",2013
"22.03.2014","Stuttgart - Hamburger SV","1:0",2013
"22.03.2014","Wolfsburg - Augsburg","1:1",2013
"21.03.2014","Freiburg - Werder Bremen","3:1",2013
"16.03.2014","Eintracht Frankfurt - Freiburg","1:4",2013
"16.03.2014","Hamburger SV - Nurnberg","2:1",2013
"15.03.2014","Bayern Munich - Bayer Leverkusen","2:1",2013
"15.03.2014","Braunschweig - Wolfsburg","1:1",2013
"15.03.2014","Dortmund - B. Monchengladbach","1:2",2013
"15.03.2014","Hertha Berlin - Hannover","0:3",2013
"15.03.2014","Hoffenheim - Mainz","2:4",2013
"15.03.2014","Werder Bremen - Stuttgart","1:1",2013
"14.03.2014","Augsburg - Schalke","1:2",2013
"09.03.2014","Freiburg - Dortmund","0:1",2013
"09.03.2014","Mainz - Hertha Berlin","1:1",2013
"08.03.2014","B. Monchengladbach - Augsburg","1:2",2013
"08.03.2014","Hamburger SV - Eintracht Frankfurt","1:1",2013
"08.03.2014","Hannover - Bayer Leverkusen","1:1",2013
"08.03.2014","Nurnberg - Werder Bremen","0:2",2013
"08.03.2014","Schalke - Hoffenheim","4:0",2013
"08.03.2014","Stuttgart - Braunschweig","2:2",2013
"08.03.2014","Wolfsburg - Bayern Munich","1:6",2013
"02.03.2014","Eintracht Frankfurt - Stuttgart","2:1",2013
"02.03.2014","Hoffenheim - Wolfsburg","6:2",2013
"01.03.2014","Augsburg - Hannover","1:1",2013
"01.03.2014","Bayer Leverkusen - Mainz","0:1",2013
"01.03.2014","Bayern Munich - Schalke","5:1",2013
"01.03.2014","Braunschweig - B. Monchengladbach","1:1",2013
"01.03.2014","Dortmund - Nurnberg","3:0",2013
"01.03.2014","Werder Bremen - Hamburger SV","1:0",2013
"28.02.2014","Hertha Berlin - Freiburg","0:0",2013
"23.02.2014","Eintracht Frankfurt - Werder Bremen","0:0",2013
"23.02.2014","Hannover - Bayern Munich","0:4",2013
"22.02.2014","B. Monchengladbach - Hoffenheim","2:2",2013
"22.02.2014","Freiburg - Augsburg","2:4",2013
"22.02.2014","Hamburger SV - Dortmund","3:0",2013
"22.02.2014","Nurnberg - Braunschweig","2:1",2013
"22.02.2014","Stuttgart - Hertha Berlin","1:2",2013
"22.02.2014","Wolfsburg - Bayer Leverkusen","3:1",2013
"21.02.2014","Schalke - Mainz","0:0",2013
"16.02.2014","Augsburg - Nurnberg","0:1",2013
"16.02.2014","Hertha Berlin - Wolfsburg","1:2",2013
"15.02.2014","Bayer Leverkusen - Schalke","1:2",2013
"15.02.2014","Bayern Munich - Freiburg","4:0",2013
"15.02.2014","Braunschweig - Hamburger SV","4:2",2013
"15.02.2014","Dortmund - Eintracht Frankfurt","4:0",2013
"15.02.2014","Hoffenheim - Stuttgart","4:1",2013
"15.02.2014","Werder Bremen - B. Monchengladbach","1:1",2013
"14.02.2014","Mainz - Hannover","2:0",2013
"09.02.2014","Schalke - Hannover","2:0",2013
"09.02.2014","Stuttgart - Augsburg","1:4",2013
"08.02.2014","Eintracht Frankfurt - Braunschweig","3:0",2013
"08.02.2014","Freiburg - Hoffenheim","1:1",2013
"08.02.2014","Hamburger SV - Hertha Berlin","0:3",2013
"08.02.2014","Nurnberg - Bayern Munich","0:2",2013
"08.02.2014","Werder Bremen - Dortmund","1:5",2013
"08.02.2014","Wolfsburg - Mainz","3:0",2013
"07.02.2014","B. Monchengladbach - Bayer Leverkusen","0:1",2013
"02.02.2014","Bayern Munich - Eintracht Frankfurt","5:0",2013
"02.02.2014","Hertha Berlin - Nurnberg","1:3",2013
"01.02.2014","Augsburg - Werder Bremen","3:1",2013
"01.02.2014","Bayer Leverkusen - Stuttgart","2:1",2013
"01.02.2014","Hannover - B. Monchengladbach","3:1",2013
"01.02.2014","Hoffenheim - Hamburger SV","3:0",2013
"01.02.2014","Mainz - Freiburg","2:0",2013
"01.02.2014","Schalke - Wolfsburg","2:1",2013
"31.01.2014","Braunschweig - Dortmund","1:2",2013
"29.01.2014","Stuttgart - Bayern Munich","1:2",2013
"26.01.2014","Hamburger SV - Schalke","0:3",2013
"26.01.2014","Werder Bremen - Braunschweig","0:0",2013
"25.01.2014","Dortmund - Augsburg","2:2",2013
"25.01.2014","Eintracht Frankfurt - Hertha Berlin","1:0",2013
"25.01.2014","Freiburg - Bayer Leverkusen","3:2",2013
"25.01.2014","Nurnberg - Hoffenheim","4:0",2013
"25.01.2014","Stuttgart - Mainz","1:2",2013
"25.01.2014","Wolfsburg - Hannover","1:3",2013
"24.01.2014","B. Monchengladbach - Bayern Munich","0:2",2013
"22.12.2013","B. Monchengladbach - Wolfsburg","2:2",2013
"21.12.2013","Braunschweig - Hoffenheim","1:0",2013
"21.12.2013","Dortmund - Hertha Berlin","1:2",2013
"21.12.2013","Freiburg - Hannover","2:1",2013
"21.12.2013","Hamburger SV - Mainz","2:3",2013
"21.12.2013","Nurnberg - Schalke","0:0",2013
"21.12.2013","Werder Bremen - Bayer Leverkusen","1:0",2013
"20.12.2013","Eintracht Frankfurt - Augsburg","1:1",2013
"15.12.2013","Bayer Leverkusen - Eintracht Frankfurt","0:1",2013
"15.12.2013","Schalke - Freiburg","2:0",2013
"14.12.2013","Augsburg - Braunschweig","4:1",2013
"14.12.2013","Bayern Munich - Hamburger SV","3:1",2013
"14.12.2013","Hannover - Nurnberg","3:3",2013
"14.12.2013","Hoffenheim - Dortmund","2:2",2013
"14.12.2013","Mainz - B. Monchengladbach","0:0",2013
"14.12.2013","Wolfsburg - Stuttgart","3:1",2013
"13.12.2013","Hertha Berlin - Werder Bremen","3:2",2013
"08.12.2013","Braunschweig - Hertha Berlin","0:2",2013
"08.12.2013","Freiburg - Wolfsburg","0:3",2013
"07.12.2013","B. Monchengladbach - Schalke","2:1",2013
"07.12.2013","Dortmund - Bayer Leverkusen","0:1",2013
"07.12.2013","Eintracht Frankfurt - Hoffenheim","1:2",2013
"07.12.2013","Hamburger SV - Augsburg","0:1",2013
"07.12.2013","Stuttgart - Hannover","4:2",2013
"07.12.2013","Werder Bremen - Bayern Munich","0:7",2013
"06.12.2013","Nurnberg - Mainz","1:1",2013
"01.12.2013","B. Monchengladbach - Freiburg","1:0",2013
"01.12.2013","Hannover - Eintracht Frankfurt","2:0",2013
"30.11.2013","Bayer Leverkusen - Nurnberg","3:0",2013
"30.11.2013","Bayern Munich - Braunschweig","2:0",2013
"30.11.2013","Hertha Berlin - Augsburg","0:0",2013
"30.11.2013","Hoffenheim - Werder Bremen","4:4",2013
"30.11.2013","Mainz - Dortmund","1:3",2013
"30.11.2013","Schalke - Stuttgart","3:0",2013
"29.11.2013","Wolfsburg - Hamburger SV","1:1",2013
"24.11.2013","Hamburger SV - Hannover","3:1",2013
"24.11.2013","Werder Bremen - Mainz","2:3",2013
"23.11.2013","Augsburg - Hoffenheim","2:0",2013
"23.11.2013","Braunschweig - Freiburg","0:1",2013
"23.11.2013","Dortmund - Bayern Munich","0:3",2013
"23.11.2013","Eintracht Frankfurt - Schalke","3:3",2013
"23.11.2013","Hertha Berlin - Bayer Leverkusen","0:1",2013
"23.11.2013","Nurnberg - Wolfsburg","1:1",2013
"22.11.2013","Stuttgart - B. Monchengladbach","0:2",2013
"10.11.2013","Freiburg - Stuttgart","1:3",2013
"10.11.2013","Mainz - Eintracht Frankfurt","1:0",2013
"09.11.2013","Bayer Leverkusen - Hamburger SV","5:3",2013
"09.11.2013","Bayern Munich - Augsburg","3:0",2013
"09.11.2013","B. Monchengladbach - Nurnberg","3:1",2013
"09.11.2013","Hoffenheim - Hertha Berlin","2:3",2013
"09.11.2013","Schalke - Werder Bremen","3:1",2013
"09.11.2013","Wolfsburg - Dortmund","2:1",2013
"08.11.2013","Hannover - Braunschweig","0:0",2013
"03.11.2013","Augsburg - Mainz","2:1",2013
"03.11.2013","Werder Bremen - Hannover","3:2",2013
"02.11.2013","Braunschweig - Bayer Leverkusen","1:0",2013
"02.11.2013","Eintracht Frankfurt - Wolfsburg","1:2",2013
"02.11.2013","Hamburger SV - B. Monchengladbach","0:2",2013
"02.11.2013","Hertha Berlin - Schalke","0:2",2013
"02.11.2013","Hoffenheim - Bayern Munich","1:2",2013
"02.11.2013","Nurnberg - Freiburg","0:3",2013
"01.11.2013","Dortmund - Stuttgart","6:1",2013
"27.10.2013","B. Monchengladbach - Eintracht Frankfurt","4:1",2013
"27.10.2013","Freiburg - Hamburger SV","0:3",2013
"26.10.2013","Bayer Leverkusen - Augsburg","2:1",2013
"26.10.2013","Bayern Munich - Hertha Berlin","3:2",2013
"26.10.2013","Hannover - Hoffenheim","1:4",2013
"26.10.2013","Mainz - Braunschweig","2:0",2013
"26.10.2013","Schalke - Dortmund","1:3",2013
"26.10.2013","Wolfsburg - Werder Bremen","3:0",2013
"25.10.2013","Stuttgart - Nurnberg","1:1",2013
"20.10.2013","Augsburg - Wolfsburg","1:2",2013
"20.10.2013","Hamburger SV - Stuttgart","3:3",2013
"19.10.2013","Bayern Munich - Mainz","4:1",2013
"19.10.2013","Braunschweig - Schalke","2:3",2013
"19.10.2013","Dortmund - Hannover","1:0",2013
"19.10.2013","Eintracht Frankfurt - Nurnberg","1:1",2013
"19.10.2013","Hertha Berlin - B. Monchengladbach","1:0",2013
"19.10.2013","Werder Bremen - Freiburg","0:0",2013
"18.10.2013","Hoffenheim - Bayer Leverkusen","1:2",2013
"06.10.2013","Freiburg - Eintracht Frankfurt","1:1",2013
"06.10.2013","Nurnberg - Hamburger SV","0:5",2013
"05.10.2013","Bayer Leverkusen - Bayern Munich","1:1",2013
"05.10.2013","B. Monchengladbach - Dortmund","2:0",2013
"05.10.2013","Mainz - Hoffenheim","2:2",2013
"05.10.2013","Schalke - Augsburg","4:1",2013
"05.10.2013","Stuttgart - Werder Bremen","1:1",2013
"05.10.2013","Wolfsburg - Braunschweig","0:2",2013
"04.10.2013","Hannover - Hertha Berlin","1:1",2013
"29.09.2013","Braunschweig - Stuttgart","0:4",2013
"29.09.2013","Werder Bremen - Nurnberg","3:3",2013
"28.09.2013","Bayer Leverkusen - Hannover","2:0",2013
"28.09.2013","Bayern Munich - Wolfsburg","1:0",2013
"28.09.2013","Dortmund - Freiburg","5:0",2013
"28.09.2013","Eintracht Frankfurt - Hamburger SV","2:2",2013
"28.09.2013","Hertha Berlin - Mainz","3:1",2013
"28.09.2013","Hoffenheim - Schalke","3:3",2013
"27.09.2013","Augsburg - B. Monchengladbach","2:2",2013
"22.09.2013","Freiburg - Hertha Berlin","1:1",2013
"22.09.2013","Stuttgart - Eintracht Frankfurt","1:1",2013
"21.09.2013","Hamburger SV - Werder Bremen","0:2",2013
"21.09.2013","Hannover - Augsburg","2:1",2013
"21.09.2013","Mainz - Bayer Leverkusen","1:4",2013
"21.09.2013","Nurnberg - Dortmund","1:1",2013
"21.09.2013","Schalke - Bayern Munich","0:4",2013
"21.09.2013","Wolfsburg - Hoffenheim","2:1",2013
"20.09.2013","B. Monchengladbach - Braunschweig","4:1",2013
"15.09.2013","Braunschweig - Nurnberg","1:1",2013
"15.09.2013","Hoffenheim - B. Monchengladbach","2:1",2013
"14.09.2013","Augsburg - Freiburg","2:1",2013
"14.09.2013","Bayer Leverkusen - Wolfsburg","3:1",2013
"14.09.2013","Bayern Munich - Hannover","2:0",2013
"14.09.2013","Dortmund - Hamburger SV","6:2",2013
"14.09.2013","Mainz - Schalke","0:1",2013
"14.09.2013","Werder Bremen - Eintracht Frankfurt","0:3",2013
"13.09.2013","Hertha Berlin - Stuttgart","0:1",2013
"01.09.2013","Eintracht Frankfurt - Dortmund","1:2",2013
"01.09.2013","Stuttgart - Hoffenheim","6:2",2013
"31.08.2013","B. Monchengladbach - Werder Bremen","4:1",2013
"31.08.2013","Hamburger SV - Braunschweig","4:0",2013
"31.08.2013","Hannover - Mainz","4:1",2013
"31.08.2013","Nurnberg - Augsburg","0:1",2013
"31.08.2013","Schalke - Bayer Leverkusen","2:0",2013
"31.08.2013","Wolfsburg - Hertha Berlin","2:0",2013
"27.08.2013","Freiburg - Bayern Munich","1:1",2013
"25.08.2013","Augsburg - Stuttgart","2:1",2013
"25.08.2013","Braunschweig - Eintracht Frankfurt","0:2",2013
"24.08.2013","Bayer Leverkusen - B. Monchengladbach","4:2",2013
"24.08.2013","Bayern Munich - Nurnberg","2:0",2013
"24.08.2013","Hannover - Schalke","2:1",2013
"24.08.2013","Hertha Berlin - Hamburger SV","1:0",2013
"24.08.2013","Hoffenheim - Freiburg","3:3",2013
"24.08.2013","Mainz - Wolfsburg","2:0",2013
"23.08.2013","Dortmund - Werder Bremen","1:0",2013
"18.08.2013","Dortmund - Braunschweig","2:1",2013
"18.08.2013","Nurnberg - Hertha Berlin","2:2",2013
"17.08.2013","B. Monchengladbach - Hannover","3:0",2013
"17.08.2013","Eintracht Frankfurt - Bayern Munich","0:1",2013
"17.08.2013","Freiburg - Mainz","1:2",2013
"17.08.2013","Hamburger SV - Hoffenheim","1:5",2013
"17.08.2013","Stuttgart - Bayer Leverkusen","0:1",2013
"17.08.2013","Werder Bremen - Augsburg","1:0",2013
"17.08.2013","Wolfsburg - Schalke","4:0",2013
"11.08.2013","Mainz - Stuttgart","3:2",2013
"11.08.2013","Schalke - Hamburger SV","3:3",2013
"10.08.2013","Augsburg - Dortmund","0:4",2013
"10.08.2013","Bayer Leverkusen - Freiburg","3:1",2013
"10.08.2013","Braunschweig - Werder Bremen","0:1",2013
"10.08.2013","Hannover - Wolfsburg","2:0",2013
"10.08.2013","Hertha Berlin - Eintracht Frankfurt","6:1",2013
"10.08.2013","Hoffenheim - Nurnberg","2:2",2013
"09.08.2013","Bayern Munich - B. Monchengladbach","3:1",2013
"23.05.2015","FC Koln - Wolfsburg","2:2",2014
"23.05.2015","Bayern Munich - Mainz","2:0",2014
"23.05.2015","B. Monchengladbach - Augsburg","1:3",2014
"23.05.2015","Dortmund - Werder Bremen","3:2",2014
"23.05.2015","Eintracht Frankfurt - Bayer Leverkusen","2:1",2014
"23.05.2015","Hamburger SV - Schalke","2:0",2014
"23.05.2015","Hannover - Freiburg","2:1",2014
"23.05.2015","Hoffenheim - Hertha Berlin","2:1",2014
"23.05.2015","Paderborn - Stuttgart","1:2",2014
"16.05.2015","Augsburg - Hannover","1:2",2014
"16.05.2015","Bayer Leverkusen - Hoffenheim","2:0",2014
"16.05.2015","Freiburg - Bayern Munich","2:1",2014
"16.05.2015","Hertha Berlin - Eintracht Frankfurt","0:0",2014
"16.05.2015","Mainz - FC Koln","2:0",2014
"16.05.2015","Schalke - Paderborn","1:0",2014
"16.05.2015","Stuttgart - Hamburger SV","2:1",2014
"16.05.2015","Werder Bremen - B. Monchengladbach","0:2",2014
"16.05.2015","Wolfsburg - Dortmund","2:1",2014
"10.05.2015","FC Koln - Schalke","2:0",2014
"10.05.2015","Paderborn - Wolfsburg","1:3",2014
"09.05.2015","Bayern Munich - Augsburg","0:1",2014
"09.05.2015","B. Monchengladbach - Bayer Leverkusen","3:0",2014
"09.05.2015","Dortmund - Hertha Berlin","2:0",2014
"09.05.2015","Eintracht Frankfurt - Hoffenheim","3:1",2014
"09.05.2015","Hannover - Werder Bremen","1:1",2014
"09.05.2015","Stuttgart - Mainz","2:0",2014
"08.05.2015","Hamburger SV - Freiburg","1:1",2014
"03.05.2015","Hertha Berlin - B. Monchengladbach","1:2",2014
"03.05.2015","Mainz - Hamburger SV","1:2",2014
"02.05.2015","Augsburg - FC Koln","0:0",2014
"02.05.2015","Bayer Leverkusen - Bayern Munich","2:0",2014
"02.05.2015","Freiburg - Paderborn","1:2",2014
"02.05.2015","Hoffenheim - Dortmund","1:1",2014
"02.05.2015","Schalke - Stuttgart","3:2",2014
"02.05.2015","Werder Bremen - Eintracht Frankfurt","1:0",2014
"02.05.2015","Wolfsburg - Hannover","2:2",2014
"26.04.2015","B. Monchengladbach - Wolfsburg","1:0",2014
"26.04.2015","Paderborn - Werder Bremen","2:2",2014
"25.04.2015","FC Koln - Bayer Leverkusen","1:1",2014
"25.04.2015","Bayern Munich - Hertha Berlin","1:0",2014
"25.04.2015","Dortmund - Eintracht Frankfurt","2:0",2014
"25.04.2015","Hamburger SV - Augsburg","3:2",2014
"25.04.2015","Hannover - Hoffenheim","1:2",2014
"25.04.2015","Stuttgart - Freiburg","2:2",2014
"24.04.2015","Mainz - Schalke","2:0",2014
"19.04.2015","Werder Bremen - Hamburger SV","1:0",2014
"19.04.2015","Wolfsburg - Schalke","1:1",2014
"18.04.2015","Augsburg - Stuttgart","2:1",2014
"18.04.2015","Bayer Leverkusen - Hannover","4:0",2014
"18.04.2015","Dortmund - Paderborn","3:0",2014
"18.04.2015","Freiburg - Mainz","2:3",2014
"18.04.2015","Hertha Berlin - FC Koln","0:0",2014
"18.04.2015","Hoffenheim - Bayern Munich","0:2",2014
"17.04.2015","Eintracht Frankfurt - B. Monchengladbach","0:0",2014
"12.04.2015","FC Koln - Hoffenheim","3:2",2014
"12.04.2015","Stuttgart - Werder Bremen","3:2",2014
"11.04.2015","Bayern Munich - Eintracht Frankfurt","3:0",2014
"11.04.2015","B. Monchengladbach - Dortmund","3:1",2014
"11.04.2015","Hamburger SV - Wolfsburg","0:2",2014
"11.04.2015","Mainz - Bayer Leverkusen","2:3",2014
"11.04.2015","Paderborn - Augsburg","2:1",2014
"11.04.2015","Schalke - Freiburg","0:0",2014
"10.04.2015","Hannover - Hertha Berlin","1:1",2014
"05.04.2015","Augsburg - Schalke","0:0",2014
"05.04.2015","Hertha Berlin - Paderborn","2:0",2014
"04.04.2015","Bayer Leverkusen - Hamburger SV","4:0",2014
"04.04.2015","Dortmund - Bayern Munich","0:1",2014
"04.04.2015","Eintracht Frankfurt - Hannover","2:2",2014
"04.04.2015","Freiburg - FC Koln","1:0",2014
"04.04.2015","Hoffenheim - B. Monchengladbach","1:4",2014
"04.04.2015","Werder Bremen - Mainz","0:0",2014
"04.04.2015","Wolfsburg - Stuttgart","3:1",2014
"22.03.2015","Bayern Munich - B. Monchengladbach","0:2",2014
"22.03.2015","Mainz - Wolfsburg","1:1",2014
"21.03.2015","FC Koln - Werder Bremen","1:1",2014
"21.03.2015","Freiburg - Augsburg","2:0",2014
"21.03.2015","Hannover - Dortmund","2:3",2014
"21.03.2015","Paderborn - Hoffenheim","0:0",2014
"21.03.2015","Schalke - Bayer Leverkusen","0:1",2014
"21.03.2015","Stuttgart - Eintracht Frankfurt","3:1",2014
"20.03.2015","Hamburger SV - Hertha Berlin","0:1",2014
"15.03.2015","B. Monchengladbach - Hannover","2:0",2014
"15.03.2015","Wolfsburg - Freiburg","3:0",2014
"14.03.2015","Augsburg - Mainz","0:2",2014
"14.03.2015","Dortmund - FC Koln","0:0",2014
"14.03.2015","Eintracht Frankfurt - Paderborn","4:0",2014
"14.03.2015","Hertha Berlin - Schalke","2:2",2014
"14.03.2015","Hoffenheim - Hamburger SV","3:0",2014
"14.03.2015","Werder Bremen - Bayern Munich","0:4",2014
"13.03.2015","Bayer Leverkusen - Stuttgart","4:0",2014
"08.03.2015","FC Koln - Eintracht Frankfurt","4:2",2014
"08.03.2015","Paderborn - Bayer Leverkusen","0:3",2014
"07.03.2015","Augsburg - Wolfsburg","1:0",2014
"07.03.2015","Freiburg - Werder Bremen","0:1",2014
"07.03.2015","Hamburger SV - Dortmund","0:0",2014
"07.03.2015","Hannover - Bayern Munich","1:3",2014
"07.03.2015","Mainz - B. Monchengladbach","2:2",2014
"07.03.2015","Schalke - Hoffenheim","3:1",2014
"06.03.2015","Stuttgart - Hertha Berlin","0:0",2014
"01.03.2015","B. Monchengladbach - Paderborn","2:0",2014
"01.03.2015","Werder Bremen - Wolfsburg","3:5",2014
"28.02.2015","Bayer Leverkusen - Freiburg","1:0",2014
"28.02.2015","Dortmund - Schalke","3:0",2014
"28.02.2015","Eintracht Frankfurt - Hamburger SV","2:1",2014
"28.02.2015","Hannover - Stuttgart","1:1",2014
"28.02.2015","Hertha Berlin - Augsburg","1:0",2014
"28.02.2015","Hoffenheim - Mainz","2:0",2014
"27.02.2015","Bayern Munich - FC Koln","4:1",2014
"22.02.2015","Hamburger SV - B. Monchengladbach","1:1",2014
"22.02.2015","Wolfsburg - Hertha Berlin","2:1",2014
"21.02.2015","FC Koln - Hannover","1:1",2014
"21.02.2015","Augsburg - Bayer Leverkusen","2:2",2014
"21.02.2015","Freiburg - Hoffenheim","1:1",2014
"21.02.2015","Mainz - Eintracht Frankfurt","3:1",2014
"21.02.2015","Paderborn - Bayern Munich","0:6",2014
"21.02.2015","Schalke - Werder Bremen","1:1",2014
"20.02.2015","Stuttgart - Dortmund","2:3",2014
"15.02.2015","Hannover - Paderborn","1:2",2014
"15.02.2015","Hertha Berlin - Freiburg","0:2",2014
"14.02.2015","Bayer Leverkusen - Wolfsburg","4:5",2014
"14.02.2015","Bayern Munich - Hamburger SV","8:0",2014
"14.02.2015","B. Monchengladbach - FC Koln","1:0",2014
"14.02.2015","Eintracht Frankfurt - Schalke","1:0",2014
"14.02.2015","Hoffenheim - Stuttgart","2:1",2014
"14.02.2015","Werder Bremen - Augsburg","3:2",2014
"13.02.2015","Dortmund - Mainz","4:2",2014
"08.02.2015","Augsburg - Eintracht Frankfurt","2:2",2014
"08.02.2015","Werder Bremen - Bayer Leverkusen","2:1",2014
"07.02.2015","FC Koln - Paderborn","0:0",2014
"07.02.2015","Freiburg - Dortmund","0:3",2014
"07.02.2015","Hamburger SV - Hannover","2:1",2014
"07.02.2015","Mainz - Hertha Berlin","0:2",2014
"07.02.2015","Stuttgart - Bayern Munich","0:2",2014
"07.02.2015","Wolfsburg - Hoffenheim","3:0",2014
"06.02.2015","Schalke - B. Monchengladbach","1:0",2014
"04.02.2015","FC Koln - Stuttgart","0:0",2014
"04.02.2015","Dortmund - Augsburg","0:1",2014
"04.02.2015","Hertha Berlin - Bayer Leverkusen","0:1",2014
"04.02.2015","Hoffenheim - Werder Bremen","1:2",2014
